iso3,year,e_prev_100k,e_prev_100k_lo,e_prev_100k_hi,e_inc_num,e_inc_num_lo,e_inc_num_hi,c_cdr,c_cdr_lo,c_cdr_hi,e_tbhiv_prct,e_tbhiv_prct_lo,e_tbhiv_prct_hi
ATG,1994,62.60020491403877,51.004423810489925,79.29775957008441,3.2,2.8000000000000003,3.6,NA,NA,NA,NA,NA,NA
ATG,1995,62.14729681204368,50.154000686045684,78.92039137003057,3.3000000000000003,2.9000000000000004,3.8000000000000003,0,0,0,NA,NA,NA
ATG,1996,61.407614778605314,49.446558554048785,77.81857902536021,3.5,3,3.9000000000000004,86,76,99,NA,NA,NA
ATG,1997,60.38714041366835,48.438243048308024,76.34780856707754,3.5,3,3.9000000000000004,120,100,130,NA,NA,NA
ATG,1998,59.29806982870546,47.309244990656914,75.13288034470085,3.4000000000000004,2.9000000000000004,3.8000000000000003,120,110,140,NA,NA,NA
ATG,1999,58.351534218842204,46.506473486963,74.31825786717306,3.3000000000000003,2.9000000000000004,3.7,91,80,100,NA,NA,NA
ATG,2000,57.76236663393188,45.94029548690209,73.54879555100122,5,4,5,87,75,100,NA,NA,NA
ATG,2001,57.693878491190794,46.018093758284415,72.69776972930502,1,1,1,87,75,100,NA,NA,NA
ATG,2002,57.98951345906238,46.46510906074289,72.10350371176204,5,4,5,87,75,100,NA,NA,NA
ATG,2003,58.39236237601494,47.00381842864806,72.77996158308545,1,1,1,87,75,100,NA,NA,NA
ATG,2004,58.63948005493339,47.27139243430492,72.61320355491826,4,4,5,NA,NA,NA,NA,NA,NA
ATG,2005,58.471835460216575,47.369474461398674,72.63688902354285,7,6,8,87,75,100,50,14,86
ATG,2006,57.84944474082189,46.894341386924495,71.16787753501065,5,4,5,87,75,100,75,27,99
ATG,2007,56.95880561062253,46.33899475692937,69.76677622897328,2,2,3,87,75,100,0,0,42
ATG,2008,55.873344110760215,45.51645554389806,68.32461813617755,1,1,1,87,75,100,0,0,49
ATG,2009,54.651154990683835,44.54328910109127,66.5649853148971,3,3,4,87,75,100,0,0,35
ATG,2010,53.348543877859555,43.25204998854672,65.52030273534145,8,7,9,87,75,100,83,67,94
ATG,2011,51.3787928804253,42.04123718504199,62.771115413904376,7,6,8,87,75,100,67,26,96
ATG,2012,48.42418516634155,39.52710161499873,59.08957267794914,3,3,4,87,75,100,50,8.700000000000001,91
ATG,2013,44.93237930875422,36.61990564853797,54.94548660918644,12,10,13,87,75,100,44,16,76
ATG,2014,41.35192141601333,33.77997923217909,50.724742083119864,3,3,4,87,75,100,33,1.6,83
ATG,2015,38.131706946896436,31.155623553113372,46.884320732884845,4,3,5,NA,NA,NA,NA,NA,NA
ATG,2016,34.24939628153677,28.279489349323658,41.98897308745463,3,3,4,87,75,100,0,0,35
ATG,2017,31.791053477699528,26.261836860701198,39.08337688561965,1,1,1,87,75,100,0,0,49
ATG,2018,32.4658645712557,26.856124372542663,39.85231882519284,6,5,7,87,75,100,0,0,26
ATG,2019,35.20293567259927,28.77348878550654,43.00845680327958,0,0,0,NA,NA,NA,NA,NA,NA
AUS,1990,8.135276762685958,6.699474044833377,9.885728284672505,1100,980,1300,91,80,100,2.6,2.3000000000000003,2.9000000000000004
AUS,1991,7.939469911016481,6.5593049675377975,9.63325274038861,1100,1000,1300,83,73,94,2.6,2.3000000000000003,2.9000000000000004
AUS,1992,7.7247942256887745,6.403017640142405,9.337058154457551,1200,1000,1300,86,76,99,2.6,2.3000000000000003,2.9000000000000004
AUS,1993,7.512556366707428,6.214653580130562,9.05481771362129,1200,1000,1300,84,74,95,2.5,2.2,2.8000000000000003
AUS,1994,7.308388167018205,6.046479950072959,8.789449587052296,1200,1000,1400,88,78,100,2.5,2.2,2.8000000000000003
AUS,1995,7.117501491100073,5.877795254107965,8.561570767307696,1200,1100,1400,89,79,100,2.4000000000000004,2.2,2.7
AUS,1996,6.911351714884518,5.717212651344409,8.283479828512982,1200,1100,1400,NA,NA,NA,2.4000000000000004,2.2,2.7
AUS,1997,6.650731900858264,5.494744316554411,7.966985970644077,1200,1100,1400,95,84,110,2.5,2.2,2.8000000000000003
AUS,1998,6.383292444544838,5.273978989543232,7.639937183127408,1200,1000,1400,75,66,86,2.6,2.3000000000000003,2.9000000000000004
AUS,1999,6.147889915720025,5.083727221789598,7.367374933104892,1200,1000,1300,90,80,100,2.7,2.4000000000000004,3
AUS,2000,5.986082060195043,4.950670981949734,7.185544038409214,1200,1000,1400,87,75,100,8.9,3.4000000000000004,17
AUS,2001,5.873061632018738,4.858387910414002,7.057017496671851,1100,960,1300,87,75,100,8.200000000000001,3.1,15
AUS,2002,5.75854377275691,4.783647615435502,6.897416894534283,1200,1000,1300,87,75,100,7.5,2.8000000000000003,14
AUS,2003,5.64933779585105,4.677987244228793,6.77493721327378,1100,930,1300,87,75,100,6.7,2.5,13
AUS,2004,5.552506284285445,4.59192108140062,6.6829098954616395,1200,1100,1400,87,75,100,5.800000000000001,2.2,11
AUS,2005,5.471488385277485,4.523219326090989,6.601074871052519,1200,1000,1400,87,75,100,4.9,1.8,9.3
AUS,2006,5.4130025792918,4.4813244431214505,6.526725808270876,1300,1100,1500,87,75,100,4.1000000000000005,1.5,7.800000000000001
AUS,2007,5.3794925288665025,4.456636868298808,6.484789703740698,1300,1100,1500,87,75,100,3.4000000000000004,1.2000000000000002,6.5
AUS,2008,5.357681365346114,4.4329544056571315,6.4619298884574,1400,1200,1600,87,75,100,3.2,1.2000000000000002,6.2
AUS,2009,5.349154511965241,4.420062813821254,6.462811240294326,1500,1300,1700,87,75,100,3.1,1.2000000000000002,6
AUS,2010,5.341250019909958,4.391107299456392,6.463124702520496,1400,1200,1700,87,75,100,3.1,1.2000000000000002,6
AUS,2011,5.311949275443007,4.396641138077587,6.3975604064849225,1400,1200,1600,87,75,100,3,1.1,5.800000000000001
AUS,2012,5.2663812675117345,4.3737322792222475,6.323821454719573,1500,1300,1700,87,75,100,1.2000000000000002,0.63,1.9000000000000001
AUS,2013,5.1992310670854405,4.329637404503414,6.206042505394966,1400,1200,1700,87,75,100,2.6,1.7000000000000002,3.6
AUS,2014,5.134052784855472,4.28119441721268,6.127353192294327,1500,1300,1800,87,75,100,1.6,0.96,2.4000000000000004
AUS,2015,5.080078644767088,4.231611773391486,6.109563770372214,1400,1200,1700,87,75,100,2.1,1.4000000000000001,3.1
AUS,2016,4.969693161174671,4.135419125013347,5.996128514159372,1600,1400,1800,87,75,100,1.8,1.2000000000000002,2.7
AUS,2017,4.891691410074992,4.020648400128525,5.919849374533308,1600,1400,1900,87,75,100,2.1,1.4000000000000001,2.9000000000000004
AUS,2018,4.908421691964241,4.055928949601939,5.983858945414586,1700,1400,1900,87,75,100,1.8,1.2000000000000002,2.6
AUS,2019,4.965263740493692,4.0947632142962975,6.131582361970995,1700,1500,2000,87,75,100,1.4000000000000001,0.87,2.2
AUT,1990,21.871971576071186,18.25622667141075,26.09497548553775,1700,1400,1900,92,81,110,1.6,1.3,1.9000000000000001
AUT,1991,20.87594529152084,17.437722347163692,24.8918890082079,1600,1400,1900,87,77,100,1.7000000000000002,1.4000000000000001,2
AUT,1992,19.900766563372056,16.67531479023293,23.818776615735022,1600,1400,1800,84,74,95,1.7000000000000002,1.4000000000000001,2.1
AUT,1993,18.97301494973722,15.853779431096378,22.730360064949718,1600,1400,1800,79,70,90,1.8,1.5,2.2
AUT,1994,18.117201763361667,15.146772030792286,21.777185652455184,1600,1400,1800,80,71,91,1.8,1.5,2.2
AUT,1995,17.33819660290575,14.484097554273392,20.859237284164386,1500,1400,1800,96,84,110,1.8,1.5,2.2
AUT,1996,16.62113497539222,13.918567355254526,19.947005095958456,1500,1300,1700,85,75,97,1.9000000000000001,1.5,2.3000000000000003
AUT,1997,15.932373621014285,13.319788605447162,19.235882730807838,1500,1300,1700,95,84,110,2,1.6,2.4000000000000004
AUT,1998,15.26859604960764,12.79244988370569,18.46120969393714,1400,1300,1600,91,81,100,2.1,1.7000000000000002,2.5
AUT,1999,14.655124256784557,12.253223339615227,17.664314393011487,1400,1200,1600,79,70,90,2.2,1.8,2.6
AUT,2000,14.116234754765909,11.797236840453147,16.956893027403936,1400,1200,1600,87,75,100,5.800000000000001,3.3000000000000003,8.8
AUT,2001,13.59420521899764,11.41016243643558,16.191167193837778,1200,1000,1300,87,75,100,5.5,3.2,8.4
AUT,2002,13.034680135496945,10.980065949607335,15.451488492128568,1200,1000,1400,87,75,100,5.1000000000000005,2.9000000000000004,7.800000000000001
AUT,2003,12.495624781874664,10.552612208037264,14.808806550902041,1100,930,1300,87,75,100,4.7,2.7,7.2
AUT,2004,12.053946041337074,10.183270677783973,14.30057192524463,1000,880,1200,87,75,100,4.2,2.4000000000000004,6.5
AUT,2005,11.742601527568473,9.917363571275253,13.972546367533267,1100,910,1200,87,75,100,3.7,2.1,5.6000000000000005
AUT,2006,11.51284942325096,9.737927678823445,13.684516779965705,980,840,1100,87,75,100,3.1,1.8,4.800000000000001
AUT,2007,11.335995149602596,9.594463244348347,13.473093199536919,930,800,1100,87,75,100,2.7,1.5,4.2
AUT,2008,11.160018616478084,9.437117103555467,13.24877903341011,870,750,1000,NA,NA,NA,2.6,1.5,4.1000000000000005
AUT,2009,10.994478138577541,9.290022986272769,13.07578766302535,760,650,880,87,75,100,2.6,1.5,4.1000000000000005
AUT,2010,10.78431420517251,9.057214298602348,12.868278128547626,760,650,880,87,75,100,2.7,1.5,4.1000000000000005
AUT,2011,10.434513377217959,8.818238527381292,12.377566823667097,770,660,890,87,75,100,2.6,1.5,4
AUT,2012,10.01555607972885,8.475192263527696,11.844984907092718,710,610,820,87,75,100,2.5,1.4000000000000001,3.8000000000000003
AUT,2013,9.541467669241642,8.073506705144634,11.311989904298546,720,610,830,87,75,100,2.2,1.3,3.5
AUT,2014,9.065525544033289,7.652526337918588,10.750299925168491,650,550,750,87,75,100,2.1,1.2000000000000002,3.3000000000000003
AUT,2015,8.631688243866833,7.263421590431229,10.25997060204482,650,550,750,87,75,100,2.1,1.2000000000000002,3.3000000000000003
AUT,2016,8.152153677487386,6.874836898379978,9.65769102577212,710,610,820,87,75,100,2.1,1.2000000000000002,3.3000000000000003
AUT,2017,7.855485953430445,6.612912862035375,9.345391567619329,650,550,750,87,75,100,2.2,1.2000000000000002,3.4000000000000004
AUT,2018,7.888365788525172,6.599146205704048,9.432279624668325,540,460,620,87,75,100,2.2,1.2000000000000002,3.4000000000000004
AUT,2019,8.1105103859342,6.720440183256391,9.846166081262567,530,460,620,87,75,100,2.2,1.2000000000000002,3.4000000000000004
AZE,1990,152.73935354012949,128.53093845320151,179.45581060171193,23000,21000,26000,11,10,13,0,0,0
AZE,1991,166.53445609481219,139.09578974439566,197.89700387718213,28000,26000,30000,9.8,9.200000000000001,11,0,0,0
AZE,1992,178.75236289386046,149.08028800405378,214.04914918389082,34000,32000,36000,8.4,7.9,8.9,0,0,0
AZE,1993,188.65768789422273,155.62766280564574,226.16020648500628,39000,37000,42000,7.7,7.300000000000001,8.200000000000001,0.01,0.01,0.01
AZE,1994,195.49595251777026,159.85221512397564,237.76841137456003,45000,42000,48000,6.300000000000001,5.9,6.800000000000001,0.01,0.01,0.01
AZE,1995,198.5804634231582,160.358350497084,243.4964320836342,50000,46000,53000,3.3000000000000003,3.1,3.5,0.02,0.02,0.02
AZE,1996,199.38843925156016,160.7536546719905,247.14167071276344,53000,50000,57000,4.6000000000000005,4.4,5,0.03,0.03,0.03
AZE,1997,200.03602768231423,159.67839493060262,252.8835037780214,56000,53000,60000,8.3,7.800000000000001,8.8,0.05,0.05,0.06
AZE,1998,200.39842157316826,158.72321628033754,258.8157374348704,57000,54000,61000,8.1,7.6000000000000005,8.700000000000001,0.08,0.07,0.09
AZE,1999,200.61650011279156,156.1512633438037,264.932540953456,57000,53000,61000,8.1,7.6000000000000005,8.8,0.12,0.1,0.13
AZE,2000,200.72640383921308,153.31720921507835,269.7158203636764,6500,4500,8900,79,58,110,2.4000000000000004,0.39,6.1000000000000005
AZE,2001,199.14662787049164,151.80151868349952,265.0577566102904,6200,4400,8300,79,59,110,2.2,0.44,5.4
AZE,2002,195.0127504932032,147.0560918238418,260.781758653172,6500,4600,8800,79,59,110,2.2,0.51,5
AZE,2003,189.20397625135413,139.84666302868717,253.4229516346255,4900,3800,6100,79,63,100,2.2,0.6000000000000001,4.9
AZE,2004,182.51177791471096,132.1957459774249,248.22570244338849,6800,4800,9300,79,58,110,2.3000000000000003,0.6900000000000001,4.9
AZE,2005,176.04980002527208,124.32780533250475,243.53063502029187,7600,5100,11000,79,56,120,2.5,0.79,5.2
AZE,2006,169.20878303696097,122.4753003161977,230.45372107801853,7200,5000,9900,79,57,110,2.7,0.88,5.6000000000000005
AZE,2007,161.5860520343213,119.09994754452336,215.99261163019082,7000,4900,9500,79,58,110,2.9000000000000004,0.9500000000000001,6
AZE,2008,153.7881017483895,115.80135890557706,202.39447480756635,9700,5900,15000,78,52,130,3,0.97,6
AZE,2009,146.6191619631453,110.95289669188713,190.3771148425537,12000,6400,20000,78,48,150,2.9000000000000004,0.97,5.9
AZE,2010,140.76011196931265,106.42603419401316,182.76888802736212,9700,5900,14000,78,53,130,0.76,0.5700000000000001,0.98
AZE,2011,135.66689954719186,106.80836425766243,171.08410137524848,12000,6400,19000,78,49,140,0.48,0.35000000000000003,0.64
AZE,2012,130.53795239416917,104.43720884292694,161.2727028598574,8100,5500,11000,78,56,120,1.6,1.3,2
AZE,2013,125.6317219161894,100.76070961595772,154.1627519227535,7500,5300,10000,78,58,110,1.6,1.3,1.9000000000000001
AZE,2014,121.23273220243797,95.79563016306899,151.0316978518207,7400,5300,9900,78,58,110,2.1,1.8,2.5
AZE,2015,117.70759496093505,90.19679114378438,150.73645776859158,7000,5100,9200,78,59,110,1.6,1.3,2
AZE,2016,114.70304226937301,84.88950751251045,150.17724255480687,6600,4900,8600,78,60,110,2.1,1.7000000000000002,2.5
AZE,2017,112.28927100177935,78.24784921834632,152.5120714953895,6700,5000,8700,78,60,110,1.6,1.3,2
AZE,2018,109.77571935600822,74.11923035829474,151.5656689732911,6400,4800,8200,78,61,100,1.3,1,1.7000000000000002
AZE,2019,106.72203286073267,68.37023404385572,150.18192385798574,6100,4700,7800,79,62,100,1.6,1.2000000000000002,1.9000000000000001
BDI,1990,940.754695841047,820.519330491842,1082.0046097040138,9200,8700,9700,50,47,53,16,14,18
BDI,1991,932.670302576771,811.0334242630825,1077.0119553078896,11000,11000,12000,44,42,46,19,16,21
BDI,1992,922.1887246750289,800.4187523642585,1072.11832687036,14000,13000,14000,33,32,34,21,19,24
BDI,1993,911.0465979381114,786.8437305159006,1067.7394216740877,16000,15000,17000,29,28,31,24,22,27
BDI,1994,900.8259599767069,772.6651268547879,1065.556881121385,18000,17000,19000,21,20,22,27,24,30
BDI,1995,889.1578898808381,763.4213191625313,1054.0706081438188,20000,19000,21000,17,16,18,29,26,33
BDI,1996,874.6528123108149,747.6910486377893,1043.9630375301233,21000,20000,22000,18,17,19,31,28,35
BDI,1997,856.2503132608442,725.576057393258,1027.2711416741463,21000,20000,22000,25,24,26,33,29,37
BDI,1998,835.9068307276482,704.532435941624,1006.6974715410382,21000,20000,22000,31,30,32,34,30,38
BDI,1999,816.7596128070396,684.376592830969,992.4887213266543,20000,19000,21000,31,30,33,34,30,38
BDI,2000,804.4287423544423,669.1920794807132,982.8724652474128,18000,4300,42000,35,15,150,49,28,70
BDI,2001,793.853361771289,663.8745854430729,970.8522754645547,17000,4700,39000,37,17,140,42,23,62
BDI,2002,783.47084050672,657.6751761655394,956.6065196907854,17000,5000,35000,38,18,130,37,19,56
BDI,2003,773.8199584310281,645.8897944477159,940.1960606053407,16000,5400,32000,43,22,130,33,16,52
BDI,2004,764.5607538022641,634.0690854954013,926.8022242029884,15000,5700,29000,46,24,120,30,15,49
BDI,2005,756.3513883743649,626.803275411557,924.9927077152765,14000,6000,26000,46,25,110,30,14,48
BDI,2006,744.1616147311192,617.3378982184613,904.670967865828,14000,6200,24000,44,25,98,29,14,48
BDI,2007,726.1312701279328,601.1169618686063,883.437333301888,13000,6400,23000,47,27,98,29,14,48
BDI,2008,706.752738867066,587.067323075429,864.2191772499652,13000,6600,22000,51,31,100,28,13,46
BDI,2009,689.4049745584703,572.7716768991991,845.2555085962243,13000,6900,21000,55,34,110,27,12,44
BDI,2010,678.3574429988873,561.6107124145798,834.7393915280014,13000,7200,21000,58,36,110,23,22,24
BDI,2011,673.9240442278541,558.8914653127198,828.2258925043724,13000,7300,20000,52,33,92,22,21,23
BDI,2012,671.6858422777868,554.0779906642484,823.7442797341573,13000,7500,20000,53,34,93,19,18,20
BDI,2013,670.3087666744658,548.8082553926253,823.7200415140001,13000,7600,20000,57,38,98,15,14,16
BDI,2014,667.5656495095068,545.4950470836133,825.0526817637783,13000,7800,20000,55,36,92,14,13,14
BDI,2015,662.600609766745,539.7117396821744,824.0028754354928,13000,7900,20000,53,35,87,14,13,15
BDI,2016,651.8563289396359,535.4810844090086,808.305014011234,13000,7900,19000,59,40,96,12,11,13
BDI,2017,642.7488229678852,528.1088893186052,798.7502607875963,13000,8000,19000,61,42,97,12,11,12
BDI,2018,638.246474516537,521.2226557064929,788.4484787424807,13000,8100,18000,57,39,89,11,10,12
BDI,2019,633.0245093608233,510.00722974609175,787.3611453568864,13000,8200,18000,53,37,82,8.4,7.800000000000001,9.1
BEL,1990,17.21251939880796,14.448752115661833,20.806122118997806,1800,1500,2000,89,79,100,0.85,0.77,0.93
BEL,1991,17.015587251110027,14.26079850652492,20.548506037036642,1700,1500,2000,85,75,97,1.1,1,1.2000000000000002
BEL,1992,16.793741547124966,14.047795206276556,20.336073546501666,1700,1500,1900,79,70,90,1.4000000000000001,1.3,1.6
BEL,1993,16.580322225785963,13.833149656923478,20.084127671947588,1600,1400,1900,91,81,100,1.8,1.6,2
BEL,1994,16.40090562876396,13.643365213435693,19.856887752479167,1600,1400,1800,94,83,110,2.2,2,2.4000000000000004
BEL,1995,16.284959220083486,13.525591066050698,19.728185862449365,1600,1400,1800,88,78,100,2.5,2.3000000000000003,2.8000000000000003
BEL,1996,16.118160406860426,13.43973260491589,19.468720072289,1500,1300,1700,88,78,100,2.9000000000000004,2.6,3.2
BEL,1997,15.799878131330845,13.278511264620224,18.925400300332385,1500,1300,1700,84,74,96,3.3000000000000003,3,3.6
BEL,1998,15.381934966275937,12.969998208555877,18.26612041930493,1500,1300,1700,82,73,94,3.7,3.4000000000000004,4.1000000000000005
BEL,1999,14.93573462256929,12.596777075361528,17.73478890259197,1400,1200,1600,79,70,90,4.2,3.8000000000000003,4.6000000000000005
BEL,2000,14.55147321570095,12.29910560792279,17.292371949254054,1500,1300,1700,87,75,100,7.300000000000001,2.8000000000000003,14
BEL,2001,14.21112957065376,12.036425359530057,16.750495561880957,1500,1300,1800,87,75,100,7.1000000000000005,2.7,13
BEL,2002,13.84863453248373,11.734840981197292,16.246627586773883,1400,1200,1600,87,75,100,6.800000000000001,2.6,13
BEL,2003,13.489196555177008,11.477786948021098,15.879773320107441,1200,1000,1400,87,75,100,6.4,2.4000000000000004,12
BEL,2004,13.146636860556022,11.180036498951873,15.518230648650428,1300,1100,1500,87,75,100,7.1000000000000005,5.6000000000000005,8.700000000000001
BEL,2005,12.834737821466009,10.86514594597056,15.186754640671438,1200,1100,1400,87,75,100,5.5,4.2,7.1000000000000005
BEL,2006,12.538170758679158,10.619987023733803,14.84490295688976,1200,1000,1400,87,75,100,5.9,4.5,7.5
BEL,2007,12.236400134052868,10.38749118651952,14.443045120654347,1100,940,1300,87,75,100,6,4.5,7.6000000000000005
BEL,2008,11.934504153499303,10.14487554147484,14.049886859356045,1100,920,1200,87,75,100,6.1000000000000005,4.6000000000000005,7.800000000000001
BEL,2009,11.630120249841351,9.883560316332984,13.708294926498754,1100,900,1200,87,75,100,4.6000000000000005,3.3000000000000003,6.1000000000000005
BEL,2010,11.307604665760602,9.602683548133577,13.333531542989675,1200,980,1300,87,75,100,6.800000000000001,5.300000000000001,8.5
BEL,2011,10.913004533031502,9.314804586930393,12.866466370199957,1100,950,1300,87,75,100,5.2,3.8000000000000003,6.800000000000001
BEL,2012,10.447074800177424,8.923960202820304,12.301051632784464,1000,890,1200,87,75,100,3.8000000000000003,1.4000000000000001,7.300000000000001
BEL,2013,9.95299781567025,8.51050070247334,11.710380359702281,1000,890,1200,87,75,100,3.5,1.3,6.7
BEL,2014,9.480829148611999,8.101122452680164,11.14702045143293,1000,870,1200,87,75,100,3.4000000000000004,1.3,6.6000000000000005
BEL,2015,9.067750642412678,7.776602030292699,10.73623568417479,1100,910,1200,87,75,100,3.4000000000000004,1.2000000000000002,6.5
BEL,2016,8.584367585944694,7.3716324622977,10.05371157739644,1100,970,1300,87,75,100,3.5,1.3,6.800000000000001
BEL,2017,8.265842733245814,7.047681261133404,9.707059472881454,1100,900,1200,87,75,100,3.6,1.3,7
BEL,2018,8.301699827041478,7.097284971032182,9.853954609004791,1000,900,1200,87,75,100,3.7,1.4000000000000001,7.1000000000000005
